source_id,platform,original_name,original_label,original_description,original_type,original_collection,original_reachability,source_context,classification,canonical_names,child_dispatch_names,rule_ids,reason,original_sha256
IOS-180,ios,upload_preview_pdf,업로드 첨부 PDF 미리보기,포트폴리오에 붙인 PDF 의 썸네일을 눌러 페이지를 넘겨 보며 내용을 확인하는 전면 미리보기. 공유·편집 버튼과 파일 이름을 지운 읽기 전용이라 상단 바에는 닫기만 남는다.,fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 180, ""excel_row"": 181}",screen,media_viewer,,M1;S1,미디어를 크게 열어 확인하는 동일 목적지입니다. 첨부 종류와 사용 맥락은 별도 값으로 구분합니다.,b6cec0811d46cdb9e0a37c735ea53e79ccfcadf457570e17808e2ba792095e66
IOS-181,ios,upload_preview_video,업로드 첨부 동영상 미리보기,"올리기 전에 고른 동영상을 전체 화면 플레이어로 재생해 확인하는 화면이고, 열면 곧바로 재생된다. 포트폴리오의 영상 결과물과 프로젝트의 배경 영상이 같은 화면을 쓴다.",fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 181, ""excel_row"": 182}",screen,media_viewer,,M1;S1,미디어를 크게 열어 확인하는 동일 목적지입니다. 첨부 종류와 사용 맥락은 별도 값으로 구분합니다.,f8bd1f5acc691a9543750e652e2122273db616bcd0601845aa1845c29ebaf6fc
IOS-182,ios,upload_preview_audio,업로드 첨부 오디오 재생,"포트폴리오 결과물로 고른 음원을 올리기 전에 들어 보며 확인하는 화면으로, 열면 바로 재생된다. 재생 조작과 닫기는 iOS 기본 플레이어가 그대로 맡는다.",fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 182, ""excel_row"": 183}",screen,media_viewer,,M1;S1,미디어를 크게 열어 확인하는 동일 목적지입니다. 첨부 종류와 사용 맥락은 별도 값으로 구분합니다.,577efa544485babe20d93665013d68a631a0b041cb3ac937d5e76af22281c378
IOS-183,ios,upload_preview_youtube,업로드 첨부 유튜브 미리보기,포트폴리오에 붙인 유튜브 영상을 올리기 전에 확인하는 「유튜브 첨부」 전체 화면. 들어가면 영상이 자동으로 재생되고 닫으면 멈춘다.,fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 183, ""excel_row"": 184}",screen,media_viewer,,M1;S1,미디어를 크게 열어 확인하는 동일 목적지입니다. 첨부 종류와 사용 맥락은 별도 값으로 구분합니다.,54eceec06b2194912a0cb8bfac9358111f951d07fd3b06d633e7129e53160c1b
IOS-184,ios,upload_preview_image,업로드 첨부 이미지 미리보기,"올리기 전에 고른 사진을 전체 화면으로 크게 확인하는 화면. 포트폴리오는 고른 여러 장을 좌우로 넘겨 보고, 프로젝트는 대표 이미지 한 장만 본다.",fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 184, ""excel_row"": 185}",screen,media_viewer,,M1;S1,미디어를 크게 열어 확인하는 동일 목적지입니다. 첨부 종류와 사용 맥락은 별도 값으로 구분합니다.,0641509fd1eaf2d27050113db9d190f493dffac51d184cdd844e3ba9078a48a7
IOS-185,ios,inspiration_edit,영감 수정,"이미 올린 영감의 글과 공개 범위를 고쳐 다시 저장하는 화면으로, 내 영감의 더보기 메뉴에서 「수정」을 누르면 열린다. 작성 때와 달리 콘텐츠 종류를 바꾸는 상단 메뉴가 없고, 안내 문구도 서버가 내려 준 수정용 문구로 바뀐다.",fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 185, ""excel_row"": 186}",screen,inspiration_edit,,S1,게시된 영감을 고칩니다. 새 게시와 나누고 본문·미디어 수정 단계는 같은 방문으로 봅니다.,c8f6476fbc9cec6a333c8897eaf795ab4b8674656d5eeb5721f28e89bbb32fd4
IOS-186,ios,inspiration_create,영감 작성,"「지금 떠오르는 영감을 남겨볼까요?」라는 물음에 맞춰 짧은 글을 적고 공개 범위를 정해 올리는 화면으로, 하단 탭바 가운데 + 버튼을 누르면 언제나 이 화면이 먼저 열린다. 상단 메뉴에서 포트폴리오·프로젝트 작성으로 갈아탈 수 있고, 프로필 커버가 아직 없으면 대신 커버 등록을 권하는 팝업이 뜬다.",fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 186, ""excel_row"": 187}",screen,inspiration_create,,S1,새 영감 콘텐츠를 게시합니다. 포트폴리오로 게시 종류를 바꾸면 목적지가 달라져 portfolio_create로 전환합니다.,dd9f16c69209e56a38c52b4d23bda37266a04df90412f8927f929c17033d4bdb
IOS-187,ios,portfolio_edit,포트폴리오 수정,"이미 올린 작업물을 열어 「원하시는 수정부분을 선택해주세요」에서 제목·설명·결과물 중 고칠 곳을 골라 다시 저장하는 화면. 이미지·영상·오디오·PDF·긴 글·유튜브 어떤 결과물이든 이 한 화면으로 들어오고, 작성 때와 달리 콘텐츠 종류를 바꾸는 메뉴가 없다.",fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 187, ""excel_row"": 188}",screen,portfolio_edit,,M1;S2,기존 포트폴리오를 수정하는 과업입니다. 콘텐츠 유형마다 다른 화면명을 보내지 않습니다.,ede31efaca4e770beac882f26c76880e1001f8d1edad1c5bb2208c9b1eae1b6f
IOS-188,ios,portfolio_create,포트폴리오 작성,"내 작업물을 제목 → 작품 설명·작업 배경 → 결과물 첨부 순서로 올리는 화면으로, 결과물은 이미지·영상·오디오·PDF·유튜브·긴 글 여섯 종류 중 골라 같은 페이지 안에서 붙인다(오디오·긴 글은 배경 그림도 고른다). 탭바 + 버튼은 영감으로 열리므로 여기로 오려면 업로드 화면 상단 메뉴에서 갈아타거나 내 프로필의 등록 버튼·디스커버리 배너로 들어와야 한다.",fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 188, ""excel_row"": 189}",screen,portfolio_create,,M1;M3;S2,미디어 여섯 종류를 같은 작성 화면 안에서 선택합니다. AOS 유형별 이름을 통합하고 media_type·step으로 종류와 단계를 구분합니다.,0192d919ec699b2ee9d0dda20acee8d70e967c8454947585eb3761a735dbea49
IOS-189,ios,project_edit,프로젝트 수정,"이미 올린 프로젝트 모집 글을 열어 「원하시는 수정부분을 선택해주세요」에서 제목·내용과 역할·배경 중 고칠 곳을 골라 다시 저장하는 화면. 프로젝트 상세나 내가 올린 글의 더보기 메뉴에서 「수정」을 눌러 들어오고, 작성 때와 달리 콘텐츠 종류를 바꾸는 메뉴가 없다.",fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 189, ""excel_row"": 190}",screen,project_edit,,S1,게시된 프로젝트의 모집 정보를 고칩니다. 신규 모집 게시와 나누되 진입 경로·미디어 종류별로 수정 이름을 늘리지 않습니다.,524466b08a6a953fa11b257b72e4ed91fc7cdcff9edebc00ac10e1b7251f2c44
IOS-190,ios,project_create,프로젝트 작성,"함께할 사람을 모으는 프로젝트를 제목 → 프로젝트 내용과 필요한 역할 → 배경(이미지·영상·기본 배경)과 포인트 색 순서로 올리는 화면. 프로젝트 목록 우하단의 동그란 등록 버튼, 채티의 만들기 메뉴, 내 프로필에서 열리고 업로드 화면 상단 메뉴로 갈아탈 수도 있다.",fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 190, ""excel_row"": 191}",screen,project_create,,S1,새 프로젝트 카드로 모집 정보를 게시합니다. 제안·작업물 게시와 결과 대상이 다르며 배경·본문 입력은 내부 단계입니다.,27bcadd3f16dea187c5879d0942757249950fb5c173e9ce4d3941b2e858af5fa
IOS-191,ios,upload_media_picker_pdf,업로드 PDF 파일 선택,"포트폴리오 결과물로 PDF 를 붙일 때 뜨는 iOS 기본 파일 선택창으로, 파일 앱에서 PDF 한 개를 고른다. 열리지 않는 파일을 고르면 다른 파일로 다시 시도하라는 알림창이 뜬다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 191, ""excel_row"": 192}",system,,,X1,OS 사진·파일 선택기나 메일 작성기입니다. 앱은 열기·선택 결과만 기록하고 시스템 화면 이름을 만들지 않습니다.,33676fb6a47f92abfdfeb03b93ac2bfaf5f9ed9b74f830b6534a2efc61e76bb1
IOS-192,ios,upload_media_picker_video,업로드 동영상 선택(시스템 피커),"기기 사진 보관함에서 동영상 한 개를 고르는 iOS 기본 선택창. 포트폴리오의 영상 결과물과 프로젝트의 배경 영상 두 자리에서 열리고, 사진 접근 권한이 없으면 선택창 대신 설정으로 보내는 알림창이 뜬다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 192, ""excel_row"": 193}",system,,,X1,OS 사진·파일 선택기나 메일 작성기입니다. 앱은 열기·선택 결과만 기록하고 시스템 화면 이름을 만들지 않습니다.,75322499a2c5eae34d092dc8dee7f47c749b50778933b260f06b5cd4dc32433e
IOS-193,ios,upload_media_picker_photo,업로드 사진 선택(시스템 피커),"기기 사진 보관함에서 사진을 고르는 iOS 기본 선택창. 포트폴리오 이미지는 이미 고른 장수를 빼고 최대 5장까지, 프로젝트 대표 이미지는 1장만 고를 수 있으며 사진 권한이 없으면 선택창 대신 알림창이 뜬다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 193, ""excel_row"": 194}",system,,,X1,OS 사진·파일 선택기나 메일 작성기입니다. 앱은 열기·선택 결과만 기록하고 시스템 화면 이름을 만들지 않습니다.,c5407add4f2aac7d42761ca878733abdf5f9f0d33e26b44247f3b56a685a30d2
IOS-194,ios,upload_media_picker_audio,업로드 오디오 파일 선택,포트폴리오 결과물로 붙일 음원(MP3·WAV·M4A) 한 개를 파일 앱에서 고르는 iOS 기본 파일 선택창. 앞서 올린 포트폴리오가 아직 업로드 중이면 열리지 않고 업로드를 마친 뒤에 하라는 알림창이 뜬다.,sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 194, ""excel_row"": 195}",system,,,X1,OS 사진·파일 선택기나 메일 작성기입니다. 앱은 열기·선택 결과만 기록하고 시스템 화면 이름을 만들지 않습니다.,4df0c28b5e0c9af800c5cd8ccae023ea3d0f6f6e0f2d45f8692092174f369738
IOS-195,ios,web_page,웹뷰 전체화면 (로그인 후 openWeb),"배너·푸시·공유 링크가 넘겨 준 주소를 앱 안에서 전체 화면 웹 페이지로 여는 공용 껍데기라, 실제로 무엇이 보이는지는 열린 주소마다 다르다. 링크에 비로그인 사용자용 대체 주소를 함께 실을 수 있고, 앱 화면을 모두 걷어내고 이 화면만 남기도록 지정할 수도 있다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 195, ""excel_row"": 196}",container,,,X2,공용 웹뷰 껍데기입니다. 열린 URL의 등록된 목적지 이름을 호스트 앱에서 한 번 보냅니다. 미등록 URL은 화면 조회 대신 unmapped_destination 진단 기록을 남기고 목적지를 등록합니다.,caf98a4b21455dbed14b62fd0ae62a386213bc47ffb47aa48a0952ab9e38d4e7
IOS-196,ios,join_web,웹뷰 전체화면 — 로그인 전(가입 스택),"로그인하지 않은 상태에서 딥링크·공유 링크를 타고 들어왔을 때 그 웹 페이지를 로그인·가입 화면 위에 전체 화면으로 열어 주는 화면. 앱 안에는 이 화면을 여는 버튼이 없고, 실제 쓰임은 비회원(게스트)용 클럽 페이지다.",push,제안,딥링크 전용,"{""sheet"": ""화면 목록"", ""data_row"": 196, ""excel_row"": 197}",container,,,X2,공용 웹뷰 껍데기입니다. 열린 URL의 등록된 목적지 이름을 호스트 앱에서 한 번 보냅니다. 미등록 URL은 화면 조회 대신 unmapped_destination 진단 기록을 남기고 목적지를 등록합니다.,63e382fb5bb7f8dd5a1971d71ea9bfa95c9d2440ff15be0840bb459aa78f7c10
IOS-197,ios,club_waiting_web,"클럽 대기 랜딩 (웹, lineup/club/<des>)","클럽 대기 공유 링크를 눌렀을 때 앱 안 웹으로 열리는 클럽 대기 페이지. 로그인 여부에 따라 회원용·게스트용 주소로 갈리고, 링크에 클럽 식별값이 없으면 아무 화면도 열리지 않는다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 197, ""excel_row"": 198}",screen,club_waiting,,S1,클럽 입장 전 대기 상태를 확인하는 웹 목적지입니다. 입장 기능이 있는 랜딩과 다음 행동이 달라 나눕니다.,f1e45e0ab7a552696ecf0591c81adbb5c0c88f3d3567d0806c72d7576f6a1d07
IOS-198,ios,club_entry_web,"클럽 입장 랜딩 (웹, lineup/club-entry)","클럽 입장 링크(웹 주소 형태의 유니버설·캠페인 링크)로 들어오면 앱 안 웹으로 열리는 클럽 입장 페이지. 로그인 여부에 따라 회원용·게스트용 주소로 갈리며, 클럽 식별값이 없어도 열린다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 198, ""excel_row"": 199}",screen,club_entry,,S1,클럽 입장 내용을 확인하는 웹 목적지입니다. 대기 랜딩과 나누며 실제 URL 목적지 확인 후 보냅니다.,b91594fe0b93f45b53bafd90fbba3acd5fc4c59b3981fcc5b7da5c20ad0f13dc
IOS-199,ios,web_attachment_preview,웹 첨부파일 미리보기 (이미지·영상·PDF·유튜브),"웹 화면 안의 첨부물을 눌렀을 때 전체 화면으로 크게 띄워 주는 뷰어로, 이미지는 확대·축소, 영상·유튜브는 재생, PDF는 문서 넘겨보기가 된다. 위쪽에 첨부물 제목과 닫기 버튼이 있고, 오디오 첨부는 이 뷰어에서 아무것도 보이지 않는다.",fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 199, ""excel_row"": 200}",screen,media_viewer,,M1;S1,미디어를 크게 열어 확인하는 동일 목적지입니다. 첨부 종류와 사용 맥락은 별도 값으로 구분합니다.,fb73c25ec78253661c64e727d6948542c45895bfa1c116e0fafe12113812fb0a
IOS-200,ios,web_profile_image_edit,프로필 사진 등록 (자르기·회전 편집),"고른 사진을 원형으로 미리 보면서 자르기·회전으로 다듬고 「완료」로 프로필 사진에 반영하는 전체 화면. 웹 화면이 프로필 사진 선택을 요청해 사진첩에서 사진을 고르면 이어서 뜨며, 중간에 닫으려 하면 「다음에 다시 작성할까요?」를 한 번 더 묻는다.",fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 200, ""excel_row"": 201}",screen,media_image_edit,,M1;S2,이미지를 자르거나 회전해 사용할 결과를 확정합니다. 프로필·커버·업로드는 purpose로 나누고 내부 자르기 도구로 조회를 추가하지 않습니다.,7701d409698193b0adcaa6cb37ca8f5bce343296d087123292633a47f9ff7dab
IOS-201,ios,web_profile_image_crop,프로필 사진 자르기,프로필 사진 등록 화면에서 「자르기」를 누르면 그 위에 전체 화면으로 뜨는 정사각 자르기 편집기. 사진을 옮기고 확대해 영역을 정한 뒤 「저장」하거나 「취소」로 되돌아간다.,fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 201, ""excel_row"": 202}",screen,media_image_edit,,M1;S2,이미지를 자르거나 회전해 사용할 결과를 확정합니다. 프로필·커버·업로드는 purpose로 나누고 내부 자르기 도구로 조회를 추가하지 않습니다.,48127626b7cf8367b1f11de37c38bce70f5867db864abeab36b0b630ad1e4c9f
IOS-202,ios,web_photo_picker,사진 선택 (시스템 포토 피커),"iOS 기본 사진첩에서 사진 한 장을 고르는 화면. 웹 화면이 파일 첨부 또는 프로필 사진 선택을 요청할 때 뜨며, 먼저 사진 접근 권한을 묻고 거부하면 설정으로 보내는 안내가 대신 뜬다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 202, ""excel_row"": 203}",system,,,X1,OS 사진·파일 선택기나 메일 작성기입니다. 앱은 열기·선택 결과만 기록하고 시스템 화면 이름을 만들지 않습니다.,0930b0799bde18fbd3fb24de25b9778849e848440098ef1f0124133285d48dbb
IOS-203,ios,proposal_edit,웹 안에서 띄우는 잠금 바텀시트 웹뷰 (제안 작성/수정),"웹 화면이 요청해 그 위에 겹쳐 뜨는 바텀시트형 웹 화면으로, 실제 쓰임은 제안 작성·수정이다. 손으로 끌어 내려 닫을 수 없어 웹 쪽이 닫기를 요청해야 빠져나간다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 203, ""excel_row"": 204}",screen,proposal_create;proposal_edit,,S1,proposal_create: 새 협업 제안을 작성합니다. AOS 원본에는 이름만 있고 발송은 없으므로 실제 화면과 진입 경로를 확인한 뒤 구현합니다. proposal_edit: 기존 협업 제안을 고칩니다. AOS는 이름만 정의돼 수집 중으로 해석할 수 없으며 생성·수정의 실제 분기를 확인해야 합니다.,cef97be26b57e4f924f95c80839f21b39355343c86bae4411982e74e5435e83e
